거래소 종목코드 1565
557 	 A021820 	 1 	 8090 	 세원정공
558 	 A023000 	 1 	 2855 	 삼원강재
559 	 A023150 	 1 	 6100 	 MH에탄올
560 	 A023350 	 1 	 3955 	 한국종합기술
561 	 A023450 	 1 	 24500 	 동남합성
562 	 A023530 	 1 	 116500 	 롯데쇼핑
563 	 A023590 	 1 	 18250 	 다우기술
564 	 A023800 	 1 	 5060 	 인지컨트롤스
565 	 A023810 	 1 	 3730 	 인팩
566 	 A023960 	 1 	 1335 	 에쓰씨엔지니어링
567 	 A024070 	 1 	 2675 	 WISCOM
568 	 A024090 	 1 	 11850 	 디씨엠
569 	 A024110 	 1 	 10200 	 기업은행
570 	 A024720 	 1 	 23750 	 한국콜마홀딩스
571 	 A024890 	 1 	 1470 	 대원화성
572 	 A024900 	 1 	 1320 	 덕양산업
573 	 A025000 	 1 	 52600 	 KPX케미칼
574 	 A025530 	 1 	 3155 	 SJM홀딩스
575 	 A025540 	 1 	 37500 	 한국단자
576 	 A025560 	 1 	 125 	 미래산업
577 	 A025620 	 1 	 4075 	 제이준코스메틱
578 	 A025750 	 1 	 1095 	 한솔홈데코
579 	 A025820 	 1 	 1700 	 이구산업
580 	 A025860 	 1 	 8040 	 남해화학
581 	 A025890 	 1 	 1650 	 한국주강
582 	 A026890 	 1 	 10100 	 디피씨
583 	 A026940 	 1 	 4920 	 부국철강
584 	 A026960 	 1 	 16850 	 동서
585 	 A027390 	 1 	 23050 	 한화갤러리아타임월드
586 	 A027410 	 1 	 5260 	 BGF
587 	 A027740 	 1 	 833 	 마니커
588 	 A027970 	 1 	 2375 	 세하
589 	 A028050 	 1 	 16250 	 삼성엔지니어링
590 	 A028100 	 1 	 16500 	 동아지질
591 	 A028260 	 1 	 119500 	 삼성물산
592 	 A02826K 	 1 	 91500 	 삼성물산우B
593 	 A028670 	 1 	 4040 	 팬오션
594 	 A029460 	 1 	 17800 	 케이씨
595 	 A029530 	 1 	 33350 	 신도리코
596 	 A029780 	 1 	 36850 	 삼성카드
597 	 A030000 	 1 	 21550 	 제일기획
598 	 A030200 	 1 	 25000 	 KT
599 	 A030210 	 1 	 2375 	 KTB투자증권
600 	 A030610 	 1 	 8700 	 교보증권
601 	 A030720 	 1 	 11000 	 동원수산
602 	 A030790 	 1 	 317 	 동양네트웍스
603 	 A031430 	 1 	 209500 	 신세계인터내셔날
604 	 A031440 	 1 	 68200 	 신세계푸드
605 	 A031820 	 1 	 1595 	 콤텍시스템
606 	 A032350 	 1 	 14050 	 롯데관광개발
607 	 A032560 	 1 	 7280 	 황금에스티
608 	 A032640 	 1 	 14400 	 LG유플러스
609 	 A032830 	 1 	 68000 	 삼성생명
610 	 A033180 	 1 	 6530 	 필룩스
611 	 A033240 	 1 	 11150 	 자화전자
612 	 A033250 	 1 	 2630 	 체시스
613 	 A033270 	 1 	 17200 	 유나이티드제약
614 	 A033530 	 1 	 4865 	 세종공업
615 	 A033660 	 1 	 12700 	 아주캐피탈
616 	 A033780 	 1 	 90400 	 KT&G
617 	 A033920 	 1 	 7990 	 무학
618 	 A034020 	 1 	 5690 	 두산중공업
619 	 A034120 	 1 	 24450 	 SBS
620 	 A034220 	 1 	 15800 	 LG디스플레이
621 	 A034300 	 1 	 24750 	 신세계건설
622 	 A034310 	 1 	 22550 	 NICE
623 	 A034590 	 1 	 27350 	 인천도시가스
624 	 A034730 	 1 	 232000 	 SK
625 	 A03473K 	 1 	 174500 	 SK우
626 	 A034830 	 1 	 2010 	 한국토지신탁
627 	 A035000 	 1 	 6000 	 지투알
628 	 A035150 	 1 	 7050 	 백산
629 	 A035250 	 1 	 26650 	 강원랜드
630 	 A035420 	 1 	 186500 	 NAVER
631 	 A035510 	 1 	 108000 	 신세계 I&C
632 	 A035720 	 1 	 180000 	 카카오
633 	 A036420 	 1 	 42550 	 제이콘텐트리
634 	 A036460 	 1 	 32650 	 한국가스공사
635 	 A036530 	 1 	 15050 	 S&T홀딩스
636 	 A036570 	 1 	 657000 	 엔씨소프트
637 	 A036580 	 1 	 4145 	 팜스코
638 	 A037270 	 1 	 1500 	 YG PLUS
639 	 A037560 	 1 	 5370 	 LG헬로비전
640 	 A037710 	 1 	 168000 	 광주신세계
641 	 A039130 	 1 	 50500 	 하나투어
642 	 A039490 	 1 	 74900 	 키움증권
643 	 A039570 	 1 	 9560 	 HDC아이콘트롤스
644 	 A041650 	 1 	 3490 	 상신브레이크
645 	 A042660 	 1 	 25500 	 대우조선해양
646 	 A042670 	 1 	 4905 	 두산인프라코어
647 	 A042700 	 1 	 9860 	 한미반도체
648 	 A044380 	 1 	 804 	 주연테크
649 	 A044450 	 1 	 7700 	 KSS해운
650 	 A044820 	 1 	 13050 	 코스맥스비티아이
651 	 A047040 	 1 	 4475 	 대우건설
652 	 A047050 	 1 	 18650 	 포스코인터내셔널
653 	 A047400 	 1 	 2375 	 유니온머티리얼
654 	 A047810 	 1 	 30550 	 한국항공우주
655 	 A049770 	 1 	 223000 	 동원F&B
656 	 A049800 	 1 	 3670 	 우진플라임
657 	 A051600 	 1 	 36150 	 한전KPS
658 	 A051630 	 1 	 5340 	 진양화학
659 	 A051900 	 1 	 1389000 	 LG생활건강
660 	 A051905 	 1 	 854000 	 LG생활건강우
661 	 A051910 	 1 	 413500 	 LG화학
662 	 A051915 	 1 	 211000 	 LG화학우
663 	 A052690 	 1 	 20200 	 한전기술
664 	 A053210 	 1 	 8490 	 스카이라이프
665 	 A053690 	 1 	 8730 	 한미글로벌
666 	 A055490 	 1 	 22400 	 테이팩스
667 	 A055550 	 1 	 37750 	 신한지주
668 	 A057050 	 1 	 81300 	 현대홈쇼핑
669 	 A058430 	 1 	 14050 	 포스코강판
670 	 A058650 	 1 	 70600 	 세아홀딩스
671 	 A058730 	 1 	 6190 	 다스코
672 	 A058850 	 1 	 2175 	 KTcs
673 	 A058860 	 1 	 2250 	 KTis
674 	 A060980 	 1 	 39950 	 한라홀딩스
675 	 A063160 	 1 	 34200 	 종근당바이오
676 	 A064350 	 1 	 15700 	 현대로템
677 	 A064960 	 1 	 45300 	 S&T모티브
678 	 A066570 	 1 	 67000 	 LG전자
679 	 A066575 	 1 	 26500 	 LG전자우
680 	 A067830 	 1 	 2850 	 세이브존I&C
681 	 A068270 	 1 	 181000 	 셀트리온
682 	 A068290 	 1 	 21750 	 삼성출판사
683 	 A068400 	 1 	 11100 	 SK렌터카
684 	 A069260 	 1 	 19400 	 휴켐스
685 	 A069460 	 1 	 3275 	 대호에이엘
686 	 A069500 	 10 	 30650 	 KODEX 200
687 	 A069620 	 1 	 119500 	 대웅제약
688 	 A069640 	 1 	 3830 	 한세엠케이
689 	 A069660 	 10 	 31090 	 KOSEF 200
690 	 A069730 	 1 	 4510 	 DSR제강
691 	 A069960 	 1 	 79200 	 현대백화점
692 	 A070960 	 1 	 5510 	 용평리조트
693 	 A071050 	 1 	 68800 	 한국금융지주
694 	 A071055 	 1 	 39800 	 한국금융지주우
695 	 A071090 	 1 	 19200 	 하이스틸
696 	 A071320 	 1 	 43600 	 지역난방공사
697 	 A071840 	 1 	 25850 	 롯데하이마트
698 	 A071950 	 1 	 1285 	 코아스
699 	 A071970 	 1 	 2655 	 STX중공업
700 	 A072130 	 1 	 5130 	 유엔젤
701 	 A072710 	 1 	 78300 	 농심홀딩스
702 	 A073240 	 1 	 3980 	 금호타이어
703 	 A074610 	 1 	 7110 	 나노메딕스
704 	 A075180 	 1 	 4315 	 새론오토모티브
705 	 A075580 	 1 	 3970 	 세진중공업
706 	 A077500 	 1 	 7000 	 유니퀘스트
707 	 A077970 	 1 	 6420 	 STX엔진
708 	 A078000 	 1 	 12700 	 텔코웨어
709 	 A078520 	 1 	 11850 	 에이블씨엔씨
710 	 A078930 	 1 	 46050 	 GS
711 	 A078935 	 1 	 35050 	 GS우
712 	 A079160 	 1 	 28800 	 CJ CGV
713 	 A079430 	 1 	 10500 	 현대리바트
714 	 A079550 	 1 	 28650 	 LIG넥스원
715 	 A079980 	 1 	 5850 	 휴비스
716 	 A081000 	 1 	 28500 	 일진다이아
717 	 A081660 	 1 	 43500 	 휠라홀딩스
718 	 A082640 	 1 	 3700 	 동양생명
719 	 A082740 	 1 	 4135 	 HSD엔진
720 	 A083370 	 4 	 5000 	 동북아12호
721 	 A083380 	 4 	 5000 	 동북아13호
722 	 A083420 	 1 	 3420 	 그린케미칼
723 	 A084010 	 1 	 5660 	 대한제강
724 	 A084670 	 1 	 27050 	 동양고속
725 	 A084680 	 1 	 5000 	 이월드
726 	 A084690 	 1 	 6200 	 대상홀딩스
727 	 A084695 	 1 	 6340 	 대상홀딩스우
728 	 A084870 	 1 	 2320 	 TBH글로벌
729 	 A085310 	 1 	 1100 	 엔케이
730 	 A085620 	 1 	 4165 	 미래에셋생명
731 	 A086280 	 1 	 143500 	 현대글로비스
732 	 A086790 	 1 	 33900 	 하나금융지주
733 	 A088260 	 3 	 6020 	 이리츠코크렙
734 	 A088350 	 1 	 2115 	 한화생명
735 	 A088790 	 1 	 3370 	 진도
736 	 A088980 	 5 	 11450 	 맥쿼리인프라
737 	 A089470 	 1 	 4275 	 HDC현대EP
738 	 A089590 	 1 	 22850 	 제주항공
739 	 A090080 	 1 	 1320 	 평화산업
740 	 A090350 	 1 	 8080 	 노루페인트
741 	 A090355 	 1 	 15050 	 노루페인트우
742 	 A090370 	 1 	 1220 	 메타랩스
743 	 A090430 	 1 	 190500 	 아모레퍼시픽
744 	 A090435 	 1 	 89000 	 아모레퍼시픽우
745 	 A091090 	 1 	 2710 	 세원셀론텍
746 	 A091160 	 10 	 28190 	 KODEX 반도체
747 	 A091170 	 10 	 6620 	 KODEX 은행
748 	 A091180 	 10 	 14525 	 KODEX 자동차
749 	 A091220 	 10 	 6765 	 TIGER 은행
750 	 A091230 	 10 	 28795 	 TIGER 반도체
751 	 A091810 	 1 	 4840 	 티웨이항공
752 	 A092200 	 1 	 1945 	 디아이씨
753 	 A092220 	 1 	 1100 	 KEC
754 	 A092230 	 1 	 50100 	 KPX홀딩스
755 	 A092440 	 1 	 3875 	 기신정기
756 	 A092780 	 1 	 5310 	 동양피스톤
757 	 A093050 	 1 	 14650 	 LF
758 	 A093230 	 1 	 242 	 이아이디
759 	 A093240 	 1 	 1480 	 형지엘리트
760 	 A093370 	 1 	 9010 	 후성
761 	 A094280 	 1 	 14700 	 효성ITX
762 	 A094800 	 2 	 4720 	 맵스리얼티1
763 	 A095570 	 1 	 5100 	 AJ네트웍스
764 	 A095720 	 1 	 2660 	 웅진씽크빅
765 	 A096300 	 2 	 327 	 베트남개발1
766 	 A096760 	 1 	 5840 	 JW홀딩스
767 	 A096770 	 1 	 137500 	 SK이노베이션
768 	 A096775 	 1 	 93300 	 SK이노베이션우
769 	 A097230 	 1 	 4815 	 한진중공업
770 	 A097750 	 10 	 7005 	 TREX 중소형가치
771 	 A097950 	 1 	 276000 	 CJ제일제당
772 	 A097955 	 1 	 116500 	 CJ제일제당 우
773 	 A098560 	 10 	 8380 	 TIGER 방송통신
774 	 A099140 	 10 	 22215 	 KODEX China H
775 	 A099340 	 2 	 475 	 하나니켈1호
776 	 A099350 	 2 	 1230 	 하나니켈2호
777 	 A100220 	 1 	 7390 	 비상교육
778 	 A100250 	 1 	 2525 	 진양홀딩스
779 	 A100840 	 1 	 18550 	 S&TC
780 	 A100910 	 10 	 5025 	 KOSEF KRX100
781 	 A101060 	 1 	 2080 	 SBS미디어홀딩스
782 	 A101140 	 1 	 2755 	 비티원
783 	 A101280 	 10 	 14375 	 KODEX 일본TOPIX100
784 	 A101530 	 1 	 7290 	 해태제과식품
785 	 A102110 	 10 	 30655 	 TIGER 200
786 	 A102260 	 1 	 4595 	 동성코퍼레이션
787 	 A102280 	 1 	 1035 	 쌍방울
788 	 A102460 	 1 	 13650 	 이연제약
789 	 A102780 	 10 	 7650 	 KODEX 삼성그룹
790 	 A102960 	 10 	 4130 	 KODEX 기계장비
791 	 A102970 	 10 	 6235 	 KODEX 증권
792 	 A103130 	 1 	 914 	 웅진에너지
793 	 A103140 	 1 	 22950 	 풍산
794 	 A103590 	 1 	 3170 	 일진전기
795 	 A104520 	 10 	 7975 	 KOSEF 블루칩
796 	 A104530 	 10 	 7780 	 KOSEF 고배당
797 	 A104700 	 1 	 4300 	 한국철강
798 	 A105010 	 10 	 3905 	 TIGER 라틴35
799 	 A105190 	 10 	 30910 	 KINDEX 200
800 	 A105560 	 1 	 42750 	 KB금융
801 	 A105630 	 1 	 15550 	 한세실업
802 	 A105780 	 10 	 5955 	 KBSTAR 5대그룹주
803 	 A105840 	 1 	 4015 	 우진
804 	 A107590 	 1 	 41050 	 미원홀딩스
805 	 A108450 	 10 	 11930 	 KINDEX 삼성그룹섹터가중
806 	 A108590 	 10 	 30910 	 TREX 200
807 	 A108670 	 1 	 51500 	 LG하우시스
808 	 A108675 	 1 	 24050 	 LG하우시스우
809 	 A109070 	 1 	 1100 	 컨버즈
810 	 A111110 	 1 	 13650 	 호전실업
811 	 A111770 	 1 	 30550 	 영원무역
812 	 A112610 	 1 	 38750 	 씨에스윈드
813 	 A114090 	 1 	 19450 	 GKL
814 	 A114100 	 10 	 112650 	 KBSTAR 국고채3년
815 	 A114260 	 10 	 57190 	 KODEX 국고채3년
816 	 A114460 	 10 	 106770 	 KINDEX 중기국고채
817 	 A114470 	 10 	 112170 	 KOSEF 국고채3년
818 	 A114800 	 10 	 6145 	 KODEX 인버스
819 	 A114820 	 10 	 110680 	 TIGER 국채3년
820 	 A115390 	 1 	 14450 	 락앤락
821 	 A117460 	 10 	 10405 	 KODEX 에너지화학
822 	 A117580 	 1 	 5010 	 대성에너지
823 	 A117680 	 10 	 6325 	 KODEX 철강
824 	 A117690 	 10 	 17470 	 TIGER 차이나항셍25
825 	 A117700 	 10 	 2530 	 KODEX 건설
826 	 A118000 	 1 	 3360 	 우리들휴브레인
827 	 A119650 	 1 	 7190 	 KC코트렐
828 	 A120030 	 1 	 80500 	 조선선재
829 	 A120110 	 1 	 43700 	 코오롱인더
830 	 A120115 	 1 	 21250 	 코오롱인더우
831 	 A122090 	 10 	 21410 	 ARIRANG 코스피50
832 	 A122260 	 10 	 101185 	 KOSEF 통안채1년
833 	 A122630 	 10 	 15165 	 KODEX 레버리지
834 	 A122900 	 1 	 9550 	 아이마켓코리아
835 	 A123310 	 10 	 6695 	 TIGER 인버스
836 	 A123320 	 10 	 14130 	 TIGER 레버리지
837 	 A123690 	 1 	 14650 	 한국화장품
838 	 A123700 	 1 	 3445 	 SJM
839 	 A123890 	 1 	 2820 	 한국자산신탁
840 	 A126560 	 1 	 3740 	 현대에이치씨엔
841 	 A128820 	 1 	 3460 	 대성산업
842 	 A128940 	 1 	 292500 	 한미약품
843 	 A129260 	 1 	 2035 	 인터지스
844 	 A130660 	 1 	 3300 	 한전산업
845 	 A130680 	 10 	 3605 	 TIGER 원유선물Enhanced(H)
846 	 A130730 	 10 	 101070 	 KOSEF 단기자금
847 	 A131890 	 10 	 14660 	 KINDEX 삼성그룹동일가중
848 	 A132030 	 10 	 11210 	 KODEX 골드선물(H)
849 	 A133690 	 10 	 51040 	 TIGER 미국나스닥100
850 	 A133820 	 1 	 2590 	 화인베스틸
851 	 A134380 	 1 	 44850 	 미원화학
852 	 A134790 	 1 	 42600 	 시디즈
853 	 A136340 	 10 	 104820 	 KBSTAR 중기우량회사채
854 	 A136490 	 1 	 8460 	 선진
855 	 A137610 	 10 	 4600 	 TIGER 농산물선물Enhanced(H)
856 	 A137930 	 10 	 13530 	 마이다스 200커버드콜5%OTM
857 	 A138040 	 1 	 9990 	 메리츠금융지주
858 	 A138230 	 10 	 12545 	 KOSEF 미국달러선물
859 	 A138250 	 1 	 8560 	 엔에스쇼핑
860 	 A138490 	 1 	 4275 	 코오롱플라스틱
861 	 A138520 	 10 	 10090 	 TIGER 삼성그룹펀더멘털
862 	 A138530 	 10 	 7380 	 TIGER LG그룹+펀더멘털
863 	 A138540 	 10 	 17040 	 TIGER 현대차그룹+펀더멘털
864 	 A138910 	 10 	 5110 	 KODEX 구리선물(H)
865 	 A138920 	 10 	 7855 	 KODEX 콩선물(H)
866 	 A138930 	 1 	 6800 	 BNK금융지주
867 	 A139130 	 1 	 6630 	 DGB금융지주
868 	 A139220 	 10 	 2175 	 TIGER 200 건설
869 	 A139230 	 10 	 2565 	 TIGER 200 중공업
870 	 A139240 	 10 	 6625 	 TIGER 200 철강소재
871 	 A139250 	 10 	 11885 	 TIGER 200 에너지화학
872 	 A139260 	 10 	 26190 	 TIGER 200 IT
873 	 A139270 	 10 	 6325 	 TIGER 200 금융
874 	 A139280 	 10 	 10265 	 TIGER 경기방어
875 	 A139290 	 10 	 14060 	 TIGER 200 경기소비재
876 	 A139310 	 10 	 4675 	 TIGER 금속선물(H)
877 	 A139320 	 10 	 8715 	 TIGER 금은선물(H)
878 	 A139480 	 1 	 109500 	 이마트
879 	 A139660 	 10 	 10305 	 KOSEF 미국달러선물인버스
880 	 A140570 	 10 	 8780 	 KBSTAR 수출주
881 	 A140580 	 10 	 9590 	 KBSTAR 우량업종
882 	 A140700 	 10 	 5705 	 KODEX 보험
883 	 A140710 	 10 	 2950 	 KODEX 운송
884 	 A140910 	 3 	 6070 	 에이리츠
885 	 A140950 	 10 	 24035 	 파워 코스피100
886 	 A143210 	 1 	 7730 	 핸즈코퍼레이션
887 	 A143460 	 10 	 7490 	 KINDEX 밸류대형
888 	 A143850 	 10 	 39600 	 TIGER 미국S&P500선물(H)
889 	 A143860 	 10 	 28820 	 TIGER 헬스케어
890 	 A144600 	 10 	 3880 	 KODEX 은선물(H)
891 	 A144620 	 1 	 1865 	 코오롱머티리얼
892 	 A145210 	 1 	 2990 	 세화아이엠씨
893 	 A145270 	 3 	 929 	 케이탑리츠
894 	 A145670 	 10 	 7440 	 KINDEX 인버스
895 	 A145720 	 1 	 47600 	 덴티움
896 	 A145850 	 10 	 30560 	 TREX 펀더멘탈 200
897 	 A145990 	 1 	 41700 	 삼양사
898 	 A145995 	 1 	 29300 	 삼양사우
899 	 A147970 	 10 	 18680 	 TIGER 모멘텀
900 	 A148020 	 10 	 30640 	 KBSTAR 200
901 	 A148070 	 10 	 123775 	 KOSEF 국고채10년
902 	 A150460 	 10 	 6930 	 TIGER 중국소비테마
903 	 A152100 	 10 	 30810 	 ARIRANG 200
904 	 A152280 	 10 	 13575 	 KOSEF 200 선물
905 	 A152330 	 1 	 15000 	 코리아오토글라스
906 	 A152380 	 10 	 70880 	 KODEX 국채선물10년
907 	 A152500 	 10 	 5905 	 KINDEX 레버리지
908 	 A152550 	 2 	 1765 	 한국ANKOR유전
909 	 A152870 	 10 	 31260 	 파워 200
910 	 A153130 	 10 	 101850 	 KODEX 단기채권
911 	 A153270 	 10 	 23970 	 KOSEF 코스피100
912 	 A153360 	 4 	 1630 	 하이골드3호
913 	 A155660 	 1 	 4640 	 DSR
914 	 A155900 	 4 	 2880 	 바다로19호
915 	 A156080 	 10 	 14715 	 KODEX MSCI Korea
916 	 A157450 	 10 	 100190 	 TIGER 단기통안채
917 	 A157490 	 10 	 9740 	 TIGER 소프트웨어
918 	 A157500 	 10 	 3665 	 TIGER 증권
919 	 A159650 	 4 	 2125 	 하이골드8호
920 	 A159800 	 10 	 23765 	 마이티 코스피100
921 	 A160580 	 10 	 6450 	 TIGER 구리실물
922 	 A161000 	 1 	 7950 	 애경유화
923 	 A161390 	 1 	 27700 	 한국타이어앤테크놀로지
924 	 A161510 	 10 	 10980 	 ARIRANG 고배당주
925 	 A161890 	 1 	 47650 	 한국콜마
926 	 A163560 	 1 	 6130 	 동일고무벨트
927 	 A166400 	 10 	 13455 	 TIGER 200커버드콜5%OTM
928 	 A167860 	 10 	 136155 	 KOSEF 국고채10년레버리지
929 	 A168300 	 10 	 21840 	 KTOP 코스피50
930 	 A168490 	 2 	 2220 	 한국패러랠
931 	 A168580 	 10 	 23440 	 KINDEX 중국본토CSI300
932 	 A169950 	 10 	 17655 	 KODEX 중국본토 A50
933 	 A170350 	 10 	 12685 	 TIGER 베타플러스
934 	 A170900 	 1 	 95900 	 동아에스티
935 	 A172580 	 4 	 2495 	 하이골드12호
936 	 A174350 	 10 	 10960 	 TIGER 로우볼
937 	 A174360 	 10 	 16515 	 KBSTAR 중국본토대형주CSI100
938 	 A175330 	 1 	 5260 	 JB금융지주
939 	 A176710 	 10 	 102465 	 파워 중기국고채
940 	 A176950 	 10 	 46170 	 KODEX 국채선물10년인버스
941 	 A180640 	 1 	 48050 	 한진칼
942 	 A18064K 	 1 	 71300 	 한진칼우
943 	 A181480 	 10 	 90745 	 KINDEX 미국다우존스리츠(합성 H)
944 	 A181710 	 1 	 71300 	 NHN
945 	 A182480 	 10 	 14585 	 TIGER 미국MSCI리츠(합성 H)
946 	 A182490 	 10 	 12040 	 TIGER 단기선진하이일드(합성 H)
947 	 A183190 	 1 	 70000 	 아세아시멘트
948 	 A183700 	 10 	 57455 	 KBSTAR 채권혼합
949 	 A183710 	 10 	 35210 	 KBSTAR 주식혼합
950 	 A185680 	 10 	 25505 	 KODEX 미국S&P바이오(합성)
951 	 A185750 	 1 	 93600 	 종근당
952 	 A189400 	 10 	 15185 	 ARIRANG 글로벌MSCI(합성 H)
953 	 A190160 	 10 	 111395 	 ARIRANG 단기유동성
954 	 A190620 	 10 	 100295 	 KINDEX 단기통안채
955 	 A192080 	 1 	 46400 	 더블유게임즈
956 	 A192090 	 10 	 8850 	 TIGER 차이나CSI300
957 	 A192400 	 1 	 101000 	 쿠쿠홀딩스
958 	 A192650 	 1 	 6750 	 드림텍
959 	 A192720 	 10 	 25735 	 파워 고배당저변동성
960 	 A192820 	 1 	 75400 	 코스맥스
961 	 A194370 	 1 	 11950 	 제이에스코퍼레이션
962 	 A195870 	 1 	 18850 	 해성디에스
963 	 A195920 	 10 	 13995 	 TIGER 일본TOPIX(합성 H)
964 	 A195930 	 10 	 13000 	 TIGER 유로스탁스50(합성 H)
965 	 A195970 	 10 	 10985 	 ARIRANG 선진국MSCI(합성 H)
966 	 A195980 	 10 	 11085 	 ARIRANG 신흥국MSCI(합성 H)
967 	 A196030 	 10 	 16890 	 KINDEX 일본TOPIX레버리지(H)
968 	 A196220 	 10 	 16150 	 KBSTAR 일본TOPIX레버리지(H)
969 	 A196230 	 10 	 103265 	 KBSTAR 단기통안채
970 	 A200030 	 10 	 17550 	 KODEX 미국S&P산업재(합성)
971 	 A200250 	 10 	 14120 	 KOSEF 인도Nifty50(합성)
972 	 A200880 	 1 	 5130 	 서연이화
973 	 A203780 	 10 	 16795 	 TIGER 미국나스닥바이오
974 	 A204210 	 3 	 3130 	 모두투어리츠
975 	 A204320 	 1 	 35100 	 만도
976 	 A204450 	 10 	 7565 	 KODEX China H 레버리지(H)
977 	 A204480 	 10 	 19200 	 TIGER 차이나CSI300레버리지(합성)
978 	 A205720 	 10 	 5540 	 KINDEX 일본TOPIX인버스(합성 H)
979 	 A207940 	 1 	 529000 	 삼성바이오로직스
980 	 A208470 	 10 	 14815 	 SMART 선진국MSCI World(합성 H)
981 	 A210540 	 1 	 10050 	 디와이파워
982 	 A210780 	 10 	 10995 	 TIGER 코스피고배당
983 	 A210980 	 1 	 29350 	 SK디앤디
984 	 A211210 	 10 	 11090 	 마이티 코스피고배당
985 	 A211260 	 10 	 28645 	 KINDEX 배당성장
986 	 A211560 	 10 	 14170 	 TIGER 배당성장
987 	 A211900 	 10 	 11435 	 KODEX 배당성장
988 	 A213500 	 1 	 14400 	 한솔제지
989 	 A213610 	 10 	 8050 	 KODEX 삼성그룹밸류
990 	 A213630 	 10 	 14045 	 ARIRANG 미국다우존스고배당주(합성 H)
991 	 A214320 	 1 	 73200 	 이노션
992 	 A214330 	 1 	 4340 	 금호에이치티
993 	 A214390 	 1 	 8090 	 경보제약
994 	 A214420 	 1 	 11750 	 토니모리
995 	 A214980 	 10 	 101955 	 KODEX 단기채권PLUS
996 	 A215620 	 10 	 9535 	 흥국 S&P코리아로우볼
997 	 A217770 	 10 	 9915 	 TIGER 원유선물인버스(H)
998 	 A217780 	 10 	 10705 	 TIGER 차이나CSI300인버스(합성)
999 	 A217790 	 10 	 21460 	 TIGER 가격조정
1000 	 A218420 	 10 	 7470 	 KODEX 미국S&P에너지(합성)
1001 	 A219390 	 10 	 3610 	 KBSTAR 미국S&P원유생산기업(합성 H)
1002 	 A219480 	 10 	 16155 	 KODEX 미국S&P500선물(H)
1003 	 A219900 	 10 	 3445 	 KINDEX 중국본토CSI300레버리지(합성)
1004 	 A220130 	 10 	 4120 	 SMART 중국본토 중소형 CSI500(합성 H)
1005 	 A222180 	 10 	 8330 	 ARIRANG 스마트베타 Value
1006 	 A222190 	 10 	 7770 	 ARIRANG 스마트베타 Momentum
1007 	 A222200 	 10 	 8710 	 ARIRANG 스마트베타 Quality
1008 	 A223190 	 10 	 8625 	 KODEX 200가치저변동
1009 	 A225030 	 10 	 5670 	 TIGER 미국S&P500선물인버스(H)
1010 	 A225040 	 10 	 22100 	 TIGER 미국S&P500레버리지(합성 H)
1011 	 A225050 	 10 	 10050 	 TIGER 유로스탁스레버리지(합성 H)
1012 	 A225060 	 10 	 11780 	 TIGER 이머징마켓MSCI레버리지(합성 H)
1013 	 A225130 	 10 	 15405 	 KINDEX 골드선물 레버리지(합성 H)
1014 	 A225800 	 10 	 9750 	 KOSEF 미국달러선물레버리지
1015 	 A226320 	 1 	 18350 	 잇츠한불
1016 	 A226380 	 10 	 6070 	 KINDEX 한류
1017 	 A226490 	 10 	 22900 	 KODEX 코스피
1018 	 A226980 	 10 	 8305 	 KODEX 200 중소형
1019 	 A227540 	 10 	 19060 	 TIGER 200 헬스케어
1020 	 A227550 	 10 	 4650 	 TIGER 200 산업재
1021 	 A227560 	 10 	 10760 	 TIGER 200 생활소비재
1022 	 A227570 	 10 	 9730 	 TIGER 우량가치
1023 	 A227830 	 10 	 23170 	 ARIRANG 코스피
1024 	 A227840 	 1 	 11050 	 현대코퍼레이션홀딩스
1025 	 A228790 	 10 	 3200 	 TIGER 화장품
1026 	 A228800 	 10 	 4275 	 TIGER 여행레저
1027 	 A228810 	 10 	 5750 	 TIGER 미디어컨텐츠
1028 	 A228820 	 10 	 7485 	 TIGER KTOP30
1029 	 A229200 	 10 	 10405 	 KODEX 코스닥 150
1030 	 A229640 	 1 	 8010 	 LS전선아시아
1031 	 A229720 	 10 	 15215 	 KODEX KTOP30
1032 	 A230480 	 10 	 8250 	 KOSEF 미국달러선물인버스2X
1033 	 A232080 	 10 	 10435 	 TIGER 코스닥150
1034 	 A233160 	 10 	 9185 	 TIGER 코스닥150 레버리지
1035 	 A233740 	 10 	 8740 	 KODEX 코스닥150 레버리지
1036 	 A234080 	 1 	 18700 	 JW생명과학
1037 	 A234310 	 10 	 11485 	 KBSTAR V&S셀렉트밸류
1038 	 A236350 	 10 	 17170 	 TIGER 인도니프티50레버리지(합성)
1039 	 A236460 	 10 	 8630 	 ARIRANG 스마트베타 LowVOL
1040 	 A237350 	 10 	 23985 	 KODEX 코스피100
1041 	 A237370 	 10 	 10520 	 KODEX 배당성장채권혼합
1042 	 A237440 	 10 	 9370 	 TIGER 경기방어채권혼합
1043 	 A238670 	 10 	 10170 	 ARIRANG 스마트베타Quality채권혼합
1044 	 A238720 	 10 	 15650 	 KINDEX 일본Nikkei225(H)
1045 	 A239660 	 10 	 107125 	 ARIRANG 우량회사채50 1년
1046 	 A241180 	 10 	 15015 	 TIGER 일본니케이225
1047 	 A241390 	 10 	 10660 	 KBSTAR V&S셀렉트밸류채권혼합
1048 	 A241560 	 1 	 29950 	 두산밥캣
1049 	 A241590 	 1 	 17050 	 화승엔터프라이즈
1050 	 A243880 	 10 	 34730 	 TIGER 200IT레버리지
